State,Pincode,Year,Quarter,Registered_users
Delhi,110086,2024,4,574
Delhi,110044,2024,4,574
Delhi,110041,2024,4,574
Delhi,110053,2024,4,574
Delhi,110085,2024,4,574
Delhi,110042,2024,4,574
Delhi,110084,2024,4,574
Goa,403516,2018,1,574
Goa,403601,2018,1,574
Goa,403001,2018,1,574
Goa,403401,2018,1,574
Goa,403802,2018,1,574
Goa,403722,2018,1,574
Goa,403507,2018,1,574
Goa,403521,2018,1,574
Goa,403515,2018,1,574
Goa,403509,2018,1,574
Goa,403516,2018,2,574
Goa,403001,2018,2,574
Goa,403601,2018,2,574
Goa,403401,2018,2,574
Goa,403722,2018,2,574
Goa,403802,2018,2,574
Goa,403507,2018,2,574
Goa,403521,2018,2,574
Goa,403515,2018,2,574
Goa,403509,2018,2,574
Goa,403516,2018,3,574
Goa,403001,2018,3,574
Goa,403601,2018,3,574
Goa,403401,2018,3,574
Goa,403722,2018,3,574
Goa,403802,2018,3,574
Goa,403507,2018,3,574
Goa,403521,2018,3,574
Goa,403515,2018,3,574
Goa,403801,2018,3,574
Goa,403516,2018,4,574
Goa,403001,2018,4,574
Goa,403601,2018,4,574
Goa,403401,2018,4,574
Goa,403722,2018,4,574
Goa,403802,2018,4,574
Goa,403507,2018,4,574
Goa,403521,2018,4,574
Goa,403515,2018,4,574
Goa,403509,2018,4,574
Goa,403516,2019,1,574
Goa,403001,2019,1,574
Goa,403601,2019,1,574
Goa,403401,2019,1,574
Goa,403722,2019,1,574
Goa,403802,2019,1,574
Goa,403507,2019,1,574
Goa,403521,2019,1,574
Goa,403515,2019,1,574
Goa,403512,2019,1,574
Goa,403516,2019,2,574
Goa,403001,2019,2,574
Goa,403601,2019,2,574
Goa,403401,2019,2,574
Goa,403722,2019,2,574
Goa,403802,2019,2,574
Goa,403507,2019,2,574
Goa,403521,2019,2,574
Goa,403515,2019,2,574
Goa,403512,2019,2,574
Goa,403516,2019,3,574
Goa,403001,2019,3,574
Goa,403601,2019,3,574
Goa,403401,2019,3,574
Goa,403722,2019,3,574
Goa,403507,2019,3,574
Goa,403802,2019,3,574
Goa,403521,2019,3,574
Goa,403515,2019,3,574
Goa,403512,2019,3,574
Goa,403516,2019,4,574
Goa,403001,2019,4,574
Goa,403601,2019,4,574
Goa,403401,2019,4,574
Goa,403722,2019,4,574
Goa,403507,2019,4,574
Goa,403802,2019,4,574
Goa,403521,2019,4,574
Goa,403515,2019,4,574
Goa,403512,2019,4,574
Goa,403516,2020,1,574
Goa,403001,2020,1,574
Goa,403601,2020,1,574
Goa,403401,2020,1,574
Goa,403722,2020,1,574
Goa,403507,2020,1,574
Goa,403802,2020,1,574
Goa,403521,2020,1,574
Goa,403512,2020,1,574
Goa,403515,2020,1,574
Goa,403001,2020,2,574
Goa,403601,2020,2,574
Goa,403516,2020,2,574
Goa,403401,2020,2,574
Goa,403507,2020,2,574
Goa,403722,2020,2,574
Goa,403802,2020,2,574
Goa,403521,2020,2,574
Goa,403512,2020,2,574
Goa,403515,2020,2,574
Goa,403601,2020,3,574
Goa,403001,2020,3,574
Goa,403516,2020,3,574
Goa,403401,2020,3,574
Goa,403507,2020,3,574
Goa,403802,2020,3,574
Goa,403722,2020,3,574
Goa,403521,2020,3,574
Goa,403512,2020,3,574
Goa,403515,2020,3,574
Goa,403601,2020,4,574
Goa,403001,2020,4,574
Goa,403516,2020,4,574
Goa,403401,2020,4,574
Goa,403507,2020,4,574
Goa,403802,2020,4,574
Goa,403722,2020,4,574
Goa,403521,2020,4,574
Goa,403512,2020,4,574
Goa,403515,2020,4,574
Goa,403601,2021,1,574
Goa,403001,2021,1,574
Goa,403516,2021,1,574
Goa,403401,2021,1,574
Goa,403507,2021,1,574
Goa,403802,2021,1,574
Goa,403722,2021,1,574
Goa,403521,2021,1,574
Goa,403512,2021,1,574
Goa,403515,2021,1,574
Goa,403601,2021,2,574
Goa,403001,2021,2,574
Goa,403516,2021,2,574
Goa,403401,2021,2,574
Goa,403507,2021,2,574
Goa,403802,2021,2,574
Goa,403722,2021,2,574
Goa,403521,2021,2,574
Goa,403512,2021,2,574
Goa,403515,2021,2,574
Goa,403601,2021,3,574
Goa,403001,2021,3,574
Goa,403516,2021,3,574
Goa,403401,2021,3,574
Goa,403507,2021,3,574
Goa,403802,2021,3,574
Goa,403722,2021,3,574
Goa,403521,2021,3,574
Goa,403512,2021,3,574
Goa,403515,2021,3,574
Goa,403601,2021,4,574
Goa,403001,2021,4,574
Goa,403516,2021,4,574
Goa,403401,2021,4,574
Goa,403507,2021,4,574
Goa,403802,2021,4,574
Goa,403722,2021,4,574
Goa,403521,2021,4,574
Goa,403512,2021,4,574
Goa,403515,2021,4,574
Goa,403601,2022,1,574
Goa,403001,2022,1,574
Goa,403516,2022,1,574
Goa,403401,2022,1,574
Goa,403507,2022,1,574
Goa,403802,2022,1,574
Goa,403722,2022,1,574
Goa,403521,2022,1,574
Goa,403512,2022,1,574
Goa,403515,2022,1,574
Goa,403601,2022,2,574
Goa,403001,2022,2,574
Goa,403516,2022,2,574
Goa,403401,2022,2,574
Goa,403507,2022,2,574
Goa,403802,2022,2,574
Goa,403722,2022,2,574
Goa,403521,2022,2,574
Goa,403512,2022,2,574
Goa,403515,2022,2,574
Goa,403601,2022,3,574
Goa,403001,2022,3,574
Goa,403516,2022,3,574
Goa,403401,2022,3,574
Goa,403507,2022,3,574
Goa,403802,2022,3,574
Goa,403722,2022,3,574
Goa,403521,2022,3,574
Goa,403512,2022,3,574
Goa,403515,2022,3,574
Goa,403601,2022,4,574
Goa,403001,2022,4,574
Goa,403516,2022,4,574
Goa,403401,2022,4,574
Goa,403507,2022,4,574
Goa,403802,2022,4,574
Goa,403722,2022,4,574
Goa,403521,2022,4,574
Goa,403512,2022,4,574
Goa,403515,2022,4,574
Goa,403601,2023,1,574
Goa,403001,2023,1,574
Goa,403516,2023,1,574
Goa,403401,2023,1,574
Goa,403507,2023,1,574
Goa,403802,2023,1,574
Goa,403722,2023,1,574
Goa,403521,2023,1,574
Goa,403512,2023,1,574
Goa,403515,2023,1,574
Goa,403601,2023,2,574
Goa,403001,2023,2,574
Goa,403516,2023,2,574
Goa,403401,2023,2,574
Goa,403507,2023,2,574
Goa,403802,2023,2,574
Goa,403722,2023,2,574
Goa,403521,2023,2,574
Goa,403512,2023,2,574
Goa,403515,2023,2,574
Goa,403601,2023,3,574
Goa,403001,2023,3,574
Goa,403516,2023,3,574
Goa,403401,2023,3,574
Goa,403507,2023,3,574
Goa,403802,2023,3,574
Goa,403722,2023,3,574
Goa,403521,2023,3,574
Goa,403512,2023,3,574
Goa,403515,2023,3,574
Goa,403601,2023,4,574
Goa,403001,2023,4,574
Goa,403516,2023,4,574
Goa,403401,2023,4,574
Goa,403507,2023,4,574
Goa,403802,2023,4,574
Goa,403722,2023,4,574
Goa,403521,2023,4,574
Goa,403512,2023,4,574
Goa,403515,2023,4,574
Goa,403601,2024,1,574
Goa,403001,2024,1,574
Goa,403516,2024,1,574
Goa,403401,2024,1,574
Goa,403507,2024,1,574
Goa,403722,2024,1,574
Goa,403802,2024,1,574
Goa,403521,2024,1,574
Goa,403512,2024,1,574
Goa,403515,2024,1,574
Goa,403601,2024,2,574
Goa,403001,2024,2,574
Goa,403516,2024,2,574
Goa,403401,2024,2,574
Goa,403507,2024,2,574
Goa,403722,2024,2,574
Goa,403802,2024,2,574
Goa,403521,2024,2,574
Goa,403512,2024,2,574
Goa,403515,2024,2,574
Goa,403516,2024,3,574
Goa,403601,2024,3,574
Goa,403507,2024,3,574
Goa,403001,2024,3,574
Goa,403802,2024,3,574
Goa,403401,2024,3,574
Goa,403722,2024,3,574
Goa,403501,2024,3,574
Goa,403509,2024,3,574
Goa,403512,2024,3,574
Goa,403516,2024,4,574
Goa,403601,2024,4,574
Goa,403507,2024,4,574
Goa,403001,2024,4,574
Goa,403802,2024,4,574
Goa,403401,2024,4,574
Goa,403722,2024,4,574
Goa,403501,2024,4,574
Goa,403509,2024,4,574
Goa,403512,2024,4,574
Gujarat,395006,2018,1,574
Gujarat,395010,2018,1,574
Gujarat,395004,2018,1,574
Gujarat,382350,2018,1,574
Gujarat,394210,2018,1,574
Gujarat,395003,2018,1,574
Gujarat,382481,2018,1,574
Gujarat,395009,2018,1,574
Gujarat,396191,2018,1,574
Gujarat,382415,2018,1,574
Gujarat,395006,2018,2,574
Gujarat,395010,2018,2,574
Gujarat,395004,2018,2,574
Gujarat,394210,2018,2,574
Gujarat,382350,2018,2,574
Gujarat,395003,2018,2,574
Gujarat,382481,2018,2,574
Gujarat,396191,2018,2,574
Gujarat,395009,2018,2,574
Gujarat,382415,2018,2,574
Gujarat,395006,2018,3,574
Gujarat,395010,2018,3,574
Gujarat,395004,2018,3,574
Gujarat,394210,2018,3,574
Gujarat,395003,2018,3,574
Gujarat,382350,2018,3,574
Gujarat,396191,2018,3,574
Gujarat,382481,2018,3,574
Gujarat,395009,2018,3,574
Gujarat,382415,2018,3,574
Gujarat,395006,2018,4,574
Gujarat,395010,2018,4,574
Gujarat,394210,2018,4,574
Gujarat,395004,2018,4,574
Gujarat,382350,2018,4,574
Gujarat,395003,2018,4,574
Gujarat,382481,2018,4,574
Gujarat,396191,2018,4,574
Gujarat,382415,2018,4,574
Gujarat,395009,2018,4,574
Gujarat,395006,2019,1,574
Gujarat,395010,2019,1,574
Gujarat,394210,2019,1,574
Gujarat,395004,2019,1,574
Gujarat,382350,2019,1,574
Gujarat,395003,2019,1,574
Gujarat,382481,2019,1,574
Gujarat,396191,2019,1,574
Gujarat,382415,2019,1,574
Gujarat,382345,2019,1,574
Gujarat,395006,2019,2,574
Gujarat,395010,2019,2,574
Gujarat,394210,2019,2,574
Gujarat,395004,2019,2,574
Gujarat,382350,2019,2,574
Gujarat,395003,2019,2,574
Gujarat,382481,2019,2,574
Gujarat,396191,2019,2,574
Gujarat,382415,2019,2,574
Gujarat,382345,2019,2,574
Gujarat,395006,2019,3,574
Gujarat,395010,2019,3,574
Gujarat,394210,2019,3,574
Gujarat,395004,2019,3,574
Gujarat,382350,2019,3,574
Gujarat,395003,2019,3,574
Gujarat,382481,2019,3,574
Gujarat,396191,2019,3,574
Gujarat,382415,2019,3,574
Gujarat,382345,2019,3,574
Gujarat,395006,2019,4,574
Gujarat,395010,2019,4,574
Gujarat,394210,2019,4,574
Gujarat,395004,2019,4,574
Gujarat,382350,2019,4,574
Gujarat,395003,2019,4,574
Gujarat,396191,2019,4,574
Gujarat,382481,2019,4,574
Gujarat,382415,2019,4,574
Gujarat,382345,2019,4,574
Gujarat,395006,2020,1,574
Gujarat,395010,2020,1,574
Gujarat,394210,2020,1,574
Gujarat,395004,2020,1,574
Gujarat,395003,2020,1,574
Gujarat,382350,2020,1,574
Gujarat,396191,2020,1,574
Gujarat,382415,2020,1,574
Gujarat,382481,2020,1,574
Gujarat,382345,2020,1,574
Gujarat,395006,2020,2,574
Gujarat,395010,2020,2,574
Gujarat,394210,2020,2,574
Gujarat,395004,2020,2,574
Gujarat,395003,2020,2,574
Gujarat,382350,2020,2,574
Gujarat,396191,2020,2,574
Gujarat,382415,2020,2,574
Gujarat,382481,2020,2,574
Gujarat,382345,2020,2,574
Gujarat,395006,2020,3,574
Gujarat,395010,2020,3,574
Gujarat,394210,2020,3,574
Gujarat,395004,2020,3,574
Gujarat,395003,2020,3,574
Gujarat,382350,2020,3,574
Gujarat,396191,2020,3,574
Gujarat,382415,2020,3,574
Gujarat,382345,2020,3,574
Gujarat,382481,2020,3,574
Gujarat,395006,2020,4,574
Gujarat,395010,2020,4,574
Gujarat,394210,2020,4,574
Gujarat,395004,2020,4,574
Gujarat,395003,2020,4,574
Gujarat,382350,2020,4,574
Gujarat,396191,2020,4,574
Gujarat,382415,2020,4,574
Gujarat,382345,2020,4,574
Gujarat,382481,2020,4,574
Gujarat,395006,2021,1,574
Gujarat,395010,2021,1,574
Gujarat,394210,2021,1,574
Gujarat,395004,2021,1,574
Gujarat,395003,2021,1,574
Gujarat,382350,2021,1,574
Gujarat,396191,2021,1,574
Gujarat,382415,2021,1,574
Gujarat,382345,2021,1,574
Gujarat,385535,2021,1,574
Gujarat,395006,2021,2,574
Gujarat,395010,2021,2,574
Gujarat,394210,2021,2,574
Gujarat,395004,2021,2,574
Gujarat,395003,2021,2,574
Gujarat,382350,2021,2,574
Gujarat,396191,2021,2,574
Gujarat,382415,2021,2,574
Gujarat,382345,2021,2,574
Gujarat,385535,2021,2,574
Gujarat,395006,2021,3,574
Gujarat,395010,2021,3,574
Gujarat,394210,2021,3,574
Gujarat,395004,2021,3,574
Gujarat,395003,2021,3,574
Gujarat,382350,2021,3,574
Gujarat,396191,2021,3,574
Gujarat,382415,2021,3,574
Gujarat,382345,2021,3,574
Gujarat,385535,2021,3,574
Gujarat,395006,2021,4,574
Gujarat,394210,2021,4,574
Gujarat,395010,2021,4,574
Gujarat,395004,2021,4,574
Gujarat,395003,2021,4,574
Gujarat,382350,2021,4,574
Gujarat,396191,2021,4,574
Gujarat,382415,2021,4,574
Gujarat,382345,2021,4,574
Gujarat,385535,2021,4,574
Gujarat,395006,2022,1,574
Gujarat,394210,2022,1,574
Gujarat,395010,2022,1,574
Gujarat,395004,2022,1,574
Gujarat,395003,2022,1,574
Gujarat,382350,2022,1,574
Gujarat,396191,2022,1,574
Gujarat,382415,2022,1,574
Gujarat,382345,2022,1,574
Gujarat,385535,2022,1,574
Gujarat,395006,2022,2,574
Gujarat,394210,2022,2,574
Gujarat,395010,2022,2,574
Gujarat,395004,2022,2,574
Gujarat,395003,2022,2,574
Gujarat,382350,2022,2,574
Gujarat,396191,2022,2,574
Gujarat,382415,2022,2,574
Gujarat,385535,2022,2,574
Gujarat,382345,2022,2,574
Gujarat,395006,2022,3,574
Gujarat,394210,2022,3,574
Gujarat,395010,2022,3,574
Gujarat,395004,2022,3,574
Gujarat,395003,2022,3,574
Gujarat,382350,2022,3,574
Gujarat,396191,2022,3,574
Gujarat,382415,2022,3,574
Gujarat,385535,2022,3,574
Gujarat,382345,2022,3,574
Gujarat,395006,2022,4,574
Gujarat,394210,2022,4,574
Gujarat,395010,2022,4,574
Gujarat,395004,2022,4,574
Gujarat,395003,2022,4,574
Gujarat,382350,2022,4,574
Gujarat,396191,2022,4,574
Gujarat,382415,2022,4,574
Gujarat,385535,2022,4,574
Gujarat,382345,2022,4,574
Gujarat,395006,2023,1,574
Gujarat,394210,2023,1,574
Gujarat,395010,2023,1,574
Gujarat,395004,2023,1,574
Gujarat,395003,2023,1,574
Gujarat,382350,2023,1,574
Gujarat,396191,2023,1,574
Gujarat,382415,2023,1,574
Gujarat,385535,2023,1,574
Gujarat,382345,2023,1,574
Gujarat,395006,2023,2,574
Gujarat,394210,2023,2,574
Gujarat,395010,2023,2,574
Gujarat,395004,2023,2,574
Gujarat,395003,2023,2,574
Gujarat,382350,2023,2,574
Gujarat,396191,2023,2,574
Gujarat,382415,2023,2,574
Gujarat,385535,2023,2,574
Gujarat,382345,2023,2,574
Gujarat,395006,2023,3,574
Gujarat,394210,2023,3,574
Gujarat,395010,2023,3,574
Gujarat,395004,2023,3,574
Gujarat,395003,2023,3,574
Gujarat,382350,2023,3,574
Gujarat,396191,2023,3,574
Gujarat,382415,2023,3,574
Gujarat,385535,2023,3,574
Gujarat,382345,2023,3,574
Gujarat,395006,2023,4,574
Gujarat,394210,2023,4,574
Gujarat,395010,2023,4,574
Gujarat,395004,2023,4,574
Gujarat,395003,2023,4,574
Gujarat,382350,2023,4,574
Gujarat,396191,2023,4,574
Gujarat,382415,2023,4,574
Gujarat,385535,2023,4,574
Gujarat,382345,2023,4,574
Gujarat,395006,2024,1,574
Gujarat,394210,2024,1,574
Gujarat,395010,2024,1,574
Gujarat,395004,2024,1,574
Gujarat,395003,2024,1,574
Gujarat,382350,2024,1,574
Gujarat,396191,2024,1,574
Gujarat,382415,2024,1,574
Gujarat,385535,2024,1,574
Gujarat,382345,2024,1,574
Gujarat,395006,2024,2,574
Gujarat,394210,2024,2,574
Gujarat,395010,2024,2,574
Gujarat,395004,2024,2,574
Gujarat,395003,2024,2,574
Gujarat,382350,2024,2,574
Gujarat,396191,2024,2,574
Gujarat,382415,2024,2,574
Gujarat,385535,2024,2,574
Gujarat,382345,2024,2,574
Gujarat,395006,2024,3,574
Gujarat,394210,2024,3,574
Gujarat,395010,2024,3,574
Gujarat,394230,2024,3,574
Gujarat,395004,2024,3,574
Gujarat,380001,2024,3,574
Gujarat,382330,2024,3,574
Gujarat,385535,2024,3,574
Gujarat,395002,2024,3,574
Gujarat,395003,2024,3,574
Gujarat,395006,2024,4,574
Gujarat,394210,2024,4,574
Gujarat,395010,2024,4,574
Gujarat,394230,2024,4,574
Gujarat,395004,2024,4,574
Gujarat,380001,2024,4,574
Gujarat,382330,2024,4,574
Gujarat,385535,2024,4,574
Gujarat,395002,2024,4,574
Gujarat,395003,2024,4,574
Haryana,122001,2018,1,574
Haryana,121004,2018,1,574
Haryana,121003,2018,1,574
Haryana,122002,2018,1,574
Haryana,122006,2018,1,574
Haryana,121001,2018,1,574
Haryana,124001,2018,1,574
Haryana,123401,2018,1,574
Haryana,122051,2018,1,574
Haryana,132001,2018,1,574
Haryana,122001,2018,2,574
Haryana,121004,2018,2,574
Haryana,121003,2018,2,574
Haryana,121001,2018,2,574
Haryana,122002,2018,2,574
Haryana,122006,2018,2,574
Haryana,124001,2018,2,574
Haryana,123401,2018,2,574
Haryana,122051,2018,2,574
Haryana,132001,2018,2,574
Haryana,122001,2018,3,574
Haryana,121004,2018,3,574
Haryana,121003,2018,3,574
Haryana,121001,2018,3,574
Haryana,122002,2018,3,574
Haryana,122006,2018,3,574
Haryana,124001,2018,3,574
Haryana,123401,2018,3,574
Haryana,122051,2018,3,574
Haryana,132001,2018,3,574
Haryana,122001,2018,4,574
Haryana,121004,2018,4,574
Haryana,121003,2018,4,574
Haryana,121001,2018,4,574
Haryana,122002,2018,4,574
Haryana,122006,2018,4,574
Haryana,124001,2018,4,574
Haryana,122051,2018,4,574
Haryana,123401,2018,4,574
Haryana,122004,2018,4,574
Haryana,122001,2019,1,574
Haryana,121004,2019,1,574
Haryana,121003,2019,1,574
Haryana,121001,2019,1,574
Haryana,122002,2019,1,574
Haryana,122006,2019,1,574
Haryana,124001,2019,1,574
Haryana,122051,2019,1,574
Haryana,121102,2019,1,574
Haryana,123401,2019,1,574
Haryana,122001,2019,2,574
Haryana,121004,2019,2,574
Haryana,121003,2019,2,574
Haryana,121001,2019,2,574
Haryana,122002,2019,2,574
Haryana,122006,2019,2,574
Haryana,124001,2019,2,574
Haryana,121102,2019,2,574
Haryana,123401,2019,2,574
Haryana,122051,2019,2,574
Haryana,122001,2019,3,574
Haryana,121004,2019,3,574
Haryana,121003,2019,3,574
Haryana,121001,2019,3,574
Haryana,122002,2019,3,574
Haryana,122006,2019,3,574
Haryana,121102,2019,3,574
Haryana,124001,2019,3,574
Haryana,123401,2019,3,574
Haryana,122004,2019,3,574
Haryana,122001,2019,4,574
Haryana,121004,2019,4,574
Haryana,121003,2019,4,574
Haryana,121001,2019,4,574
Haryana,122006,2019,4,574
Haryana,122002,2019,4,574
Haryana,121102,2019,4,574
Haryana,124001,2019,4,574
Haryana,123401,2019,4,574
Haryana,122004,2019,4,574
Haryana,122001,2020,1,574
Haryana,121004,2020,1,574
Haryana,121003,2020,1,574
Haryana,121001,2020,1,574
Haryana,122006,2020,1,574
Haryana,122002,2020,1,574
Haryana,121102,2020,1,574
Haryana,124001,2020,1,574
Haryana,123401,2020,1,574
Haryana,122004,2020,1,574
Haryana,122001,2020,2,574
Haryana,121004,2020,2,574
Haryana,121003,2020,2,574
Haryana,121001,2020,2,574
Haryana,122006,2020,2,574
Haryana,122002,2020,2,574
Haryana,121102,2020,2,574
Haryana,124001,2020,2,574
Haryana,123401,2020,2,574
Haryana,122004,2020,2,574
Haryana,122001,2020,3,574
Haryana,121004,2020,3,574
Haryana,121003,2020,3,574
Haryana,121001,2020,3,574
Haryana,122006,2020,3,574
Haryana,122002,2020,3,574
Haryana,121102,2020,3,574
Haryana,124001,2020,3,574
Haryana,123401,2020,3,574
Haryana,122004,2020,3,574
Haryana,122001,2020,4,574
Haryana,121004,2020,4,574
Haryana,121003,2020,4,574
Haryana,121001,2020,4,574
Haryana,122006,2020,4,574
Haryana,122002,2020,4,574
Haryana,121102,2020,4,574
Haryana,124001,2020,4,574
Haryana,123401,2020,4,574
Haryana,122004,2020,4,574
Haryana,122001,2021,1,574
Haryana,121004,2021,1,574
Haryana,121003,2021,1,574
Haryana,121001,2021,1,574
Haryana,122006,2021,1,574
Haryana,122002,2021,1,574
Haryana,121102,2021,1,574
Haryana,124001,2021,1,574
Haryana,123401,2021,1,574
Haryana,122004,2021,1,574
Haryana,122001,2021,2,574
Haryana,121004,2021,2,574
Haryana,121003,2021,2,574
Haryana,121001,2021,2,574
Haryana,122006,2021,2,574
Haryana,122002,2021,2,574
Haryana,121102,2021,2,574
Haryana,124001,2021,2,574
Haryana,123401,2021,2,574
Haryana,122004,2021,2,574
Haryana,122001,2021,3,574
Haryana,121004,2021,3,574
Haryana,121003,2021,3,574
Haryana,121001,2021,3,574
Haryana,122006,2021,3,574
Haryana,122002,2021,3,574
Haryana,121102,2021,3,574
Haryana,124001,2021,3,574
Haryana,123401,2021,3,574
Haryana,122004,2021,3,574
Haryana,122001,2021,4,574
Haryana,121004,2021,4,574
Haryana,121003,2021,4,574
Haryana,121001,2021,4,574
Haryana,122006,2021,4,574
Haryana,122002,2021,4,574
Haryana,121102,2021,4,574
Haryana,124001,2021,4,574
Haryana,123401,2021,4,574
Haryana,122004,2021,4,574
Haryana,122001,2022,1,574
Haryana,121004,2022,1,574
Haryana,121003,2022,1,574
Haryana,121001,2022,1,574
Haryana,122006,2022,1,574
Haryana,122002,2022,1,574
Haryana,121102,2022,1,574
Haryana,124001,2022,1,574
Haryana,123401,2022,1,574
Haryana,122004,2022,1,574
Haryana,122001,2022,2,574
Haryana,121004,2022,2,574
Haryana,121003,2022,2,574
Haryana,121001,2022,2,574
Haryana,122006,2022,2,574
Haryana,122002,2022,2,574
Haryana,121102,2022,2,574
Haryana,124001,2022,2,574
Haryana,123401,2022,2,574
Haryana,122004,2022,2,574
Haryana,122001,2022,3,574
Haryana,121004,2022,3,574
Haryana,121003,2022,3,574
Haryana,121001,2022,3,574
Haryana,122006,2022,3,574
Haryana,122002,2022,3,574
Haryana,121102,2022,3,574
Haryana,123401,2022,3,574
Haryana,124001,2022,3,574
Haryana,122004,2022,3,574
Haryana,122001,2022,4,574
Haryana,121004,2022,4,574
Haryana,121003,2022,4,574
Haryana,121001,2022,4,574
Haryana,122006,2022,4,574
Haryana,122002,2022,4,574
Haryana,121102,2022,4,574
Haryana,124001,2022,4,574
Haryana,123401,2022,4,574
Haryana,122004,2022,4,574
Haryana,122001,2023,1,574
Haryana,121004,2023,1,574
Haryana,121003,2023,1,574
Haryana,121001,2023,1,574
Haryana,122006,2023,1,574
Haryana,122002,2023,1,574
Haryana,121102,2023,1,574
Haryana,123401,2023,1,574
Haryana,124001,2023,1,574
Haryana,122004,2023,1,574
Haryana,122001,2023,2,574
Haryana,121004,2023,2,574
Haryana,121003,2023,2,574
Haryana,121001,2023,2,574
Haryana,122006,2023,2,574
Haryana,121102,2023,2,574
Haryana,122002,2023,2,574
Haryana,123401,2023,2,574
Haryana,124001,2023,2,574
Haryana,122004,2023,2,574
Haryana,122001,2023,3,574
Haryana,121004,2023,3,574
Haryana,121003,2023,3,574
Haryana,121001,2023,3,574
Haryana,122006,2023,3,574
Haryana,121102,2023,3,574
Haryana,122002,2023,3,574
Haryana,123401,2023,3,574
Haryana,124001,2023,3,574
Haryana,122004,2023,3,574
Haryana,122001,2023,4,574
Haryana,121004,2023,4,574
Haryana,121003,2023,4,574
Haryana,121001,2023,4,574
Haryana,122006,2023,4,574
Haryana,121102,2023,4,574
Haryana,122002,2023,4,574
Haryana,123401,2023,4,574
Haryana,124001,2023,4,574
Haryana,122004,2023,4,574
Haryana,122001,2024,1,574
Haryana,121004,2024,1,574
Haryana,121003,2024,1,574
Haryana,121001,2024,1,574
Haryana,122006,2024,1,574
Haryana,121102,2024,1,574
Haryana,122002,2024,1,574
Haryana,123401,2024,1,574
Haryana,124001,2024,1,574
Haryana,122004,2024,1,574
Haryana,122001,2024,2,574
Haryana,121004,2024,2,574
Haryana,121003,2024,2,574
Haryana,121001,2024,2,574
Haryana,122006,2024,2,574
Haryana,121102,2024,2,574
Haryana,122002,2024,2,574
Haryana,123401,2024,2,574
Haryana,124001,2024,2,574
Haryana,122004,2024,2,574
Haryana,121004,2024,3,574
Haryana,122001,2024,3,574
Haryana,132103,2024,3,574
Haryana,122002,2024,3,574
Haryana,121001,2024,3,574
Haryana,122006,2024,3,574
Haryana,121102,2024,3,574
Haryana,124001,2024,3,574
Haryana,124507,2024,3,574
Haryana,123401,2024,3,574
Haryana,121004,2024,4,574
Haryana,122001,2024,4,574
